"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16336","item is added to wishlist in left-side section after user logs in","UI_tests","Sun Mar 09 10:05:42 GMT 2025","passed","Sun Mar 09 10:05:58 GMT 2025","topWomenPage.spec","topsWomenPage.spec.js","",""
"","7365","Verify navigating to ""Compression"" page from ""Style"" option","UI_tests","Sun Mar 09 10:02:58 GMT 2025","passed","Sun Mar 09 10:03:06 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","4199","Verify that Leather from material options list is visible and has right name","UI_tests","Sun Mar 09 10:03:31 GMT 2025","passed","Sun Mar 09 10:03:35 GMT 2025","gearBags.spec","gearBags.spec.js","",""
"","9982","Verify that the User can add training products to the wish list for tracking and accessing additional information about them in the training materials","UI_tests","Sun Mar 09 10:06:02 GMT 2025","passed","Sun Mar 09 10:06:12 GMT 2025","trainingPage.spec","trainingPage.spec.js","",""
"","12999","Verify login to existing account @smoke","UI_tests","Sun Mar 09 10:04:55 GMT 2025","passed","Sun Mar 09 10:05:08 GMT 2025","Sign in flow validation","testsPOM_advanced/auth/sign-in.spec.js","",""
"","5768","Links with category names are located on the page, clickable, and blue","UI_tests","Sun Mar 09 10:06:15 GMT 2025","passed","Sun Mar 09 10:06:21 GMT 2025","womenPage.spec","womenPage.spec.js","",""
"","9849","after applying the filter Jackets, only jackets are displayed on the page","UI_tests","Sun Mar 09 10:05:15 GMT 2025","passed","Sun Mar 09 10:05:24 GMT 2025","topWomenPage.spec","topsWomenPage.spec.js","",""
"","11030","Ensure ""Basic"" category selected in the ""Style"" option aligns with the displayed category name on the page.","UI_tests","Sun Mar 09 10:03:38 GMT 2025","passed","Sun Mar 09 10:03:49 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","1","Verify Category options Electronic on gearWatchesPage","UI_tests","Sun Mar 09 10:04:30 GMT 2025","skipped","Sun Mar 09 10:04:30 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","11424","Verify navigating to ""Track Pants"" page from ""Style"" option","UI_tests","Sun Mar 09 10:03:27 GMT 2025","passed","Sun Mar 09 10:03:38 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","15045","After applying a $20.00 - $29.99 price filter, apropriate products are displayed on the page","UI_tests","Sun Mar 09 10:02:58 GMT 2025","passed","Sun Mar 09 10:03:14 GMT 2025","menTops","menTops.spec.js","",""
"","6984","Verify that the User can use the “Compare Products” feature to compare different training products and identify their features and benefits","UI_tests","Sun Mar 09 10:05:58 GMT 2025","passed","Sun Mar 09 10:06:05 GMT 2025","trainingPage.spec","trainingPage.spec.js","",""
"","16088","After applying a $50.00 - $59.99 price filter, apropriate products are displayed on the page","UI_tests","Sun Mar 09 10:03:22 GMT 2025","passed","Sun Mar 09 10:03:38 GMT 2025","menTops","menTops.spec.js","",""
"","2815","Verify the automatic search results match the query in the search bar","UI_tests","Sun Mar 09 10:05:02 GMT 2025","passed","Sun Mar 09 10:05:05 GMT 2025","homePage.spec","homePage.spec.js","",""
"","3763","1st card: clicking card name redirects to respective product cards","UI_tests","Sun Mar 09 10:05:13 GMT 2025","passed","Sun Mar 09 10:05:17 GMT 2025","homePage.spec","homePage.spec.js","",""
"","8794","Ensure ""Capri"" category selected in the ""Style"" option aligns with the displayed category name on the page.","UI_tests","Sun Mar 09 10:03:39 GMT 2025","passed","Sun Mar 09 10:03:47 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
