"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9768","check Men/Tops price filter drop-down has 8 options","UI_tests","Sun Mar 09 09:53:14 GMT 2025","passed","Sun Mar 09 09:53:23 GMT 2025","menTops","menTops.spec.js","",""
"","2174","<Footer/Orders and Returns/page>Verify header ""Orders and Returns"" is displayed on the ""Orders and Returns"" page","UI_tests","Sun Mar 09 09:55:36 GMT 2025","passed","Sun Mar 09 09:55:38 GMT 2025","ordersAndReturnsPage.spec","ordersAndReturnsPage.spec.js","",""
"","2814","Verify Luma Privacy Policy header on the right side of the page matches navigation menu item","UI_tests","Sun Mar 09 09:55:43 GMT 2025","passed","Sun Mar 09 09:55:46 GMT 2025","privacyPolicyPage.spec","privacyPolicyPage.spec.js","",""
"","3361","TC 04.1.3_01 Verify the “NEW IN MEN'S section is displayed on the What's New page","UI_tests","Sun Mar 09 09:56:46 GMT 2025","passed","Sun Mar 09 09:56:49 GMT 2025","whatIsNewPage.spec","whatsNewPage.spec.js","",""
"","2477","Verify Logo picture is located from the left in all pages of site","UI_tests","Sun Mar 09 09:54:01 GMT 2025","passed","Sun Mar 09 09:54:04 GMT 2025","logo.spec","logo.spec.js","",""
"","2791","verify navigation path to the fitness equipment page","UI_tests","Sun Mar 09 09:54:26 GMT 2025","passed","Sun Mar 09 09:54:29 GMT 2025","gearFitnessPage.spec","gearFitnessPage.spec.js","",""
"","21024","Checking that the list is selected and has 10 positions by defaultBottoms","UI_tests","Sun Mar 09 09:55:24 GMT 2025","passed","Sun Mar 09 09:55:45 GMT 2025","menBottomsPage.spec","menBottomsPage.spec.js","",""
"","7997","verify 6 menu options on the main menu have particular text and clickable","UI_tests","Sun Mar 09 09:53:53 GMT 2025","passed","Sun Mar 09 09:54:01 GMT 2025","homePage.spec","homePage.spec.js","",""
"","2661","Verify Your Choices Regarding Use Of The Information We Collect header on the right side of the page matches navigation menu item","UI_tests","Sun Mar 09 09:55:56 GMT 2025","passed","Sun Mar 09 09:55:59 GMT 2025","privacyPolicyPage.spec","privacyPolicyPage.spec.js","",""
"","2110","Verify that the ""Shop By Category"" section is displayed on the “Training” page","UI_tests","Sun Mar 09 09:56:31 GMT 2025","passed","Sun Mar 09 09:56:33 GMT 2025","trainingPage.spec","trainingPage.spec.js","",""
"","3765","Verify the modal windows can close","UI_tests","Sun Mar 09 09:54:32 GMT 2025","passed","Sun Mar 09 09:54:36 GMT 2025","header.spec","header.spec.js","",""
"","8747","check quantity of items is displayed","UI_tests","Sun Mar 09 09:55:52 GMT 2025","passed","Sun Mar 09 09:56:01 GMT 2025","menTops","menTops.spec.js","",""
"","4094","Verify that Burlap from material options list is visible and has right name","UI_tests","Sun Mar 09 09:53:58 GMT 2025","passed","Sun Mar 09 09:54:02 GMT 2025","gearBags.spec","gearBags.spec.js","",""
