"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1980","Verify Online Account Registration header on the right side of the page matches navigation menu item","UI_tests","Fri Mar 07 14:35:34 GMT 2025","passed","Fri Mar 07 14:35:36 GMT 2025","privacyPolicyPage.spec","privacyPolicyPage.spec.js","",""
"","0","Change email and password and verify the User can sign in","UI_tests","Fri Mar 07 14:33:32 GMT 2025","skipped","Fri Mar 07 14:33:32 GMT 2025","My Account","myAccount.spec.js","",""
"","2","Verify the Shopping options dropdown list items on the Gear/Watches page","UI_tests","Fri Mar 07 14:32:22 GMT 2025","skipped","Fri Mar 07 14:32:22 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","3433","Verify dropdown menu has 19 Options","UI_tests","Fri Mar 07 14:35:16 GMT 2025","passed","Fri Mar 07 14:35:20 GMT 2025","womenTopsPage.spec","womenTops.spec.js","",""
"","1516","Verify the Create an Account link is displayed on the main page in the header","UI_tests","Fri Mar 07 14:32:30 GMT 2025","passed","Fri Mar 07 14:32:31 GMT 2025","header.spec","header.spec.js","",""
"","6653","Verify that the number of products displayed matches the count for the ""Leggings"" category","UI_tests","Fri Mar 07 14:33:14 GMT 2025","passed","Fri Mar 07 14:33:20 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","2308","Menu/Men/Hot Sellers Verify user can click on product's name and be redirected to the Geo Insulated Jogging Pant page","UI_tests","Fri Mar 07 14:33:21 GMT 2025","passed","Fri Mar 07 14:33:23 GMT 2025","menPage.spec","menPage.spec.js","",""
"","2427","verify the modal windows opens on click on shopping cart icon","UI_tests","Fri Mar 07 14:32:34 GMT 2025","passed","Fri Mar 07 14:32:37 GMT 2025","header.spec","header.spec.js","",""
"","2042","4th card: clicking the card name redirects to the respective product card","UI_tests","Fri Mar 07 14:31:55 GMT 2025","passed","Fri Mar 07 14:31:57 GMT 2025","homePage.spec","homePage.spec.js","",""
"","6116","Verify that the user can navigate from the home page to the ""Women - Bottoms"" page","UI_tests","Fri Mar 07 14:31:49 GMT 2025","passed","Fri Mar 07 14:31:55 GMT 2025","homePage.spec","homePage.spec.js","",""
"","2518","Verify that the correct breadcrumb navigation is displayed on the ""Training"" page and leading up to this section (Home > Training)","UI_tests","Fri Mar 07 14:34:53 GMT 2025","passed","Fri Mar 07 14:34:56 GMT 2025","trainingPage.spec","trainingPage.spec.js","",""
"","3928","Links with category names are located on the page, clickable, and blue","UI_tests","Fri Mar 07 14:35:13 GMT 2025","passed","Fri Mar 07 14:35:16 GMT 2025","womenPage.spec","womenPage.spec.js","",""
