"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7013","Verify navigating to ""Capri"" page from ""Style"" option","UI_tests","Thu Mar 06 21:38:39 GMT 2025","passed","Thu Mar 06 21:38:46 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","0","Verify Category options Timepiece on gearWatchesPage","UI_tests","Thu Mar 06 21:39:17 GMT 2025","skipped","Thu Mar 06 21:39:17 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","5962","verify the user can select Pants subcategory from the dropdown","UI_tests","Thu Mar 06 21:39:20 GMT 2025","passed","Thu Mar 06 21:39:26 GMT 2025","menBottomsPage.spec","menBottomsPage.spec.js","",""
"","3177","photo Product in full screen","UI_tests","Thu Mar 06 21:39:06 GMT 2025","passed","Thu Mar 06 21:39:09 GMT 2025","fusionBackpackPage.spec","fusionBackpackPage.spec.js","",""
"","4177","Links with category names are located on the page, clickable, and blue","UI_tests","Thu Mar 06 21:41:03 GMT 2025","passed","Thu Mar 06 21:41:07 GMT 2025","womenPage.spec","womenPage.spec.js","",""
"","13007","Verify that unregistered user can buy the product @smoke","UI_tests","Thu Mar 06 21:39:23 GMT 2025","passed","Thu Mar 06 21:39:36 GMT 2025","Shopping flow validation","testsPOM_advanced/shop/buy-item.spec.js","",""
"","6062","Verify quantity and total cost in the shopping cart","UI_tests","Thu Mar 06 21:39:17 GMT 2025","passed","Thu Mar 06 21:39:23 GMT 2025","header.spec","header.spec.js","",""
"","1","Verify Advanced Search is clickable and redirects logged-in user to the required page","UI_tests","Thu Mar 06 21:39:03 GMT 2025","skipped","Thu Mar 06 21:39:03 GMT 2025","footer.spec","footer.spec.js","",""
"","9774","Verify the related products are displayed after applying Rubber Material filter on the Gear/Watches page","UI_tests","Thu Mar 06 21:38:54 GMT 2025","passed","Thu Mar 06 21:39:04 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","2413","Verify Others With Whom We Share Your Information. header on the right side of the page matches navigation menu item","UI_tests","Thu Mar 06 21:43:22 GMT 2025","passed","Thu Mar 06 21:43:24 GMT 2025","privacyPolicyPage.spec","privacyPolicyPage.spec.js","",""
"","1552","Verify only shopping cart icon is displayed if no items in the shopping cart","UI_tests","Thu Mar 06 21:39:33 GMT 2025","passed","Thu Mar 06 21:39:35 GMT 2025","header.spec","header.spec.js","",""
"","0","Change email and password and verify the User can sign in","UI_tests","Thu Mar 06 21:40:04 GMT 2025","skipped","Thu Mar 06 21:40:04 GMT 2025","My Account","myAccount.spec.js","",""
