"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8075","should be a link to ""Go to the wish list""","UI_tests","Fri Mar 07 14:45:38 GMT 2025","passed","Fri Mar 07 14:45:46 GMT 2025","menBottomWishList.spec","menBottomsWishList.spec.js","",""
"","60395","Verify that clicking on the 'My Account' section name in the menu redirects to the 'My Account' page","UI_tests","Fri Mar 07 14:47:53 GMT 2025","broken","Fri Mar 07 14:48:54 GMT 2025","My Account","myAccount.spec.js","",""
"","1212","<Header/Header logo> Validate website has store logo","UI_tests","Fri Mar 07 14:45:12 GMT 2025","passed","Fri Mar 07 14:45:14 GMT 2025","header.spec","header.spec.js","",""
"","5934","Ensure ""Capri"" category selected in the ""Style"" option aligns with the displayed category name on the page.","UI_tests","Fri Mar 07 14:45:30 GMT 2025","passed","Fri Mar 07 14:45:36 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","6006","Verify that each category displays the number of products","UI_tests","Fri Mar 07 14:44:54 GMT 2025","passed","Fri Mar 07 14:45:00 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","6375","Ensure ""Compression"" category selected in the ""Style"" option aligns with the displayed category name on the page.","UI_tests","Fri Mar 07 14:45:36 GMT 2025","passed","Fri Mar 07 14:45:42 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","14162","After applying a $30.00 - $39.99 price filter, apropriate products are displayed on the page","UI_tests","Fri Mar 07 14:44:53 GMT 2025","passed","Fri Mar 07 14:45:07 GMT 2025","menTops","menTops.spec.js","",""
"","2756","Verify the search button (magnifier) is inactive after the search field is cleared","UI_tests","Fri Mar 07 14:45:24 GMT 2025","passed","Fri Mar 07 14:45:27 GMT 2025","homePage.spec","homePage.spec.js","",""
"","2365","TC 04.1.3_02 Verify links are displayed in New In Mens","UI_tests","Fri Mar 07 14:46:42 GMT 2025","passed","Fri Mar 07 14:46:44 GMT 2025","whatIsNewPage.spec","whatsNewPage.spec.js","",""
"","5861","Verify navigating to ""Snug"" page from ""Style"" option","UI_tests","Fri Mar 07 14:45:18 GMT 2025","passed","Fri Mar 07 14:45:24 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","3735","<Header/Shopping Cart Icon> Verify a counter with the number of items in the cart is displayed after adding new product","UI_tests","Fri Mar 07 14:45:10 GMT 2025","passed","Fri Mar 07 14:45:13 GMT 2025","header.spec","header.spec.js","",""
"","8560","Verify the related products are displayed after applying Silicone Material filter on the Gear/Watches page","UI_tests","Fri Mar 07 14:44:45 GMT 2025","passed","Fri Mar 07 14:44:54 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","2249","1st card: clicking card reviews redirects to ""reviews"" tab on respective product card","UI_tests","Fri Mar 07 14:45:27 GMT 2025","passed","Fri Mar 07 14:45:30 GMT 2025","homePage.spec","homePage.spec.js","",""
"","3859","Verify message add to comparison list","UI_tests","Fri Mar 07 14:44:51 GMT 2025","passed","Fri Mar 07 14:44:55 GMT 2025","jacketsWomen.spec","jacketsWomen.spec.js","",""
"","1991","Verify Logo picture is located from the left in all pages of site","UI_tests","Fri Mar 07 14:44:54 GMT 2025","passed","Fri Mar 07 14:44:56 GMT 2025","logo.spec","logo.spec.js","",""
"","5153","zoomPhoto in full screen","UI_tests","Fri Mar 07 14:44:42 GMT 2025","passed","Fri Mar 07 14:44:47 GMT 2025","fusionBackpackPage.spec","fusionBackpackPage.spec.js","",""
"","2497","4th card: clicking the card image redirects to the respective product card","UI_tests","Fri Mar 07 14:44:38 GMT 2025","passed","Fri Mar 07 14:44:41 GMT 2025","homePage.spec","homePage.spec.js","",""
"","14014","After applying a $60.00 - $69.99 price filter, apropriate products are displayed on the page","UI_tests","Fri Mar 07 14:45:08 GMT 2025","passed","Fri Mar 07 14:45:22 GMT 2025","menTops","menTops.spec.js","",""
"","16351","Verify that registered user can buy the product @smoke","UI_tests","Fri Mar 07 14:45:25 GMT 2025","passed","Fri Mar 07 14:45:41 GMT 2025","Shopping flow validation","testsPOM_advanced/shop/buy-item.spec.js","",""
"","6970","Verify the related products are displayed after applying Metal Material filter on the Gear/Watches page","UI_tests","Fri Mar 07 14:44:28 GMT 2025","passed","Fri Mar 07 14:44:35 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","3177","Verify that user can't register with password that ends with spaces","UI_tests","Fri Mar 07 14:47:36 GMT 2025","passed","Fri Mar 07 14:47:39 GMT 2025","createAccuntPage.spec","createAccountPage.spec.js","",""
"","2291","verify navigation path to the fitness equipment page","UI_tests","Fri Mar 07 14:45:07 GMT 2025","passed","Fri Mar 07 14:45:09 GMT 2025","gearFitnessPage.spec","gearFitnessPage.spec.js","",""
"","2273","2nd card: clicking the card name redirects to the respective product card","UI_tests","Fri Mar 07 14:45:29 GMT 2025","passed","Fri Mar 07 14:45:31 GMT 2025","homePage.spec","homePage.spec.js","",""
"","0","remove item from wishlist by click X button in left-side section","UI_tests","Fri Mar 07 14:46:23 GMT 2025","skipped","Fri Mar 07 14:46:23 GMT 2025","topWomenPage.spec","topsWomenPage.spec.js","",""
"","5666","Verify navigating to ""Leggings"" page from ""Style"" option","UI_tests","Fri Mar 07 14:45:13 GMT 2025","passed","Fri Mar 07 14:45:18 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","8033","verify the user can select Pants subcategory from the dropdown","UI_tests","Fri Mar 07 14:45:05 GMT 2025","passed","Fri Mar 07 14:45:13 GMT 2025","menBottomsPage.spec","menBottomsPage.spec.js","",""
"","2602","Verify that Mesh from material options list is visible and has right name","UI_tests","Fri Mar 07 14:44:55 GMT 2025","passed","Fri Mar 07 14:44:58 GMT 2025","gearBags.spec","gearBags.spec.js","",""
"","3","Verify Privacy and Cookie Policy is clickable and redirects logged-in user to the required page","UI_tests","Fri Mar 07 14:44:31 GMT 2025","skipped","Fri Mar 07 14:44:31 GMT 2025","footer.spec","footer.spec.js","",""
"","6315","Check the name of 14 shopping styles in the Men's/Tops section.","UI_tests","Fri Mar 07 14:46:14 GMT 2025","passed","Fri Mar 07 14:46:20 GMT 2025","menTops","menTops.spec.js","",""
"","2066","Menu/Men available to click, see clothes only for men","UI_tests","Fri Mar 07 14:45:46 GMT 2025","passed","Fri Mar 07 14:45:48 GMT 2025","menPage.spec","menPage.spec.js","",""
"","13893","After applying a $50.00 - $59.99 price filter, apropriate products are displayed on the page","UI_tests","Fri Mar 07 14:45:07 GMT 2025","passed","Fri Mar 07 14:45:21 GMT 2025","menTops","menTops.spec.js","",""
"","5484","Verify that the number of products displayed matches the count for the ""Track Pants"" category","UI_tests","Fri Mar 07 14:46:25 GMT 2025","passed","Fri Mar 07 14:46:30 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","1685","Verify only shopping cart icon is displayed if no items in the shopping cart","UI_tests","Fri Mar 07 14:45:13 GMT 2025","passed","Fri Mar 07 14:45:15 GMT 2025","header.spec","header.spec.js","",""
"","2624","Menu/Men/Hot Sellers Verify user can click on product's name and be redirected to the Meteor Workout Short page","UI_tests","Fri Mar 07 14:45:59 GMT 2025","passed","Fri Mar 07 14:46:02 GMT 2025","menPage.spec","menPage.spec.js","",""
"","3959","Verify the related products are displayed after applying Stainless Steel Material filter on the Gear/Watches page","UI_tests","Fri Mar 07 14:44:41 GMT 2025","passed","Fri Mar 07 14:44:45 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","2444","5th card: clicking the card name redirects to the respective product card","UI_tests","Fri Mar 07 14:44:41 GMT 2025","passed","Fri Mar 07 14:44:43 GMT 2025","homePage.spec","homePage.spec.js","",""
"","0","Verify the ""Clear All"" button after applying GENDER filters on the Gear/Watches page","UI_tests","Fri Mar 07 14:45:11 GMT 2025","skipped","Fri Mar 07 14:45:11 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","3289","Verify visability of Shopping Option in the menu on the left side","UI_tests","Fri Mar 07 14:46:45 GMT 2025","passed","Fri Mar 07 14:46:49 GMT 2025","womenTopsPage.spec","womenTops.spec.js","",""
"","1936","Check that all required fields are presented and empty in ""Create New Customer Account"" form","UI_tests","Fri Mar 07 14:47:29 GMT 2025","passed","Fri Mar 07 14:47:31 GMT 2025","createAccuntPage.spec","createAccountPage.spec.js","",""
"","7561","Verify that the user can navigate from the home page to the ""Women - Bottoms"" page","UI_tests","Fri Mar 07 14:44:31 GMT 2025","passed","Fri Mar 07 14:44:38 GMT 2025","homePage.spec","homePage.spec.js","",""
"","2579","Verify Your California Privacy Rights header on the right side of the page matches navigation menu item","UI_tests","Fri Mar 07 14:47:51 GMT 2025","passed","Fri Mar 07 14:47:54 GMT 2025","privacyPolicyPage.spec","privacyPolicyPage.spec.js","",""
"","2661","Menu/Men/Hot Sellers Verify user can click on product's name and be redirected to the Hero Hoodie page","UI_tests","Fri Mar 07 14:45:57 GMT 2025","passed","Fri Mar 07 14:45:59 GMT 2025","menPage.spec","menPage.spec.js","",""
"","2874","Navigate to Women's Tees page by clicking Promo link on 'Women' page","UI_tests","Fri Mar 07 14:46:42 GMT 2025","passed","Fri Mar 07 14:46:45 GMT 2025","womenPage.spec","womenPage.spec.js","",""
"","3951","Verify links visibility in the footer for logged-in user","UI_tests","Fri Mar 07 14:44:27 GMT 2025","passed","Fri Mar 07 14:44:31 GMT 2025","footer.spec","footer.spec.js","",""
"","1900","Verify that the promo block is displayed on the “Training” page","UI_tests","Fri Mar 07 14:46:27 GMT 2025","passed","Fri Mar 07 14:46:29 GMT 2025","trainingPage.spec","trainingPage.spec.js","",""
"","2034","3rd card: clicking the card name redirects to the respective product card","UI_tests","Fri Mar 07 14:44:34 GMT 2025","passed","Fri Mar 07 14:44:36 GMT 2025","homePage.spec","homePage.spec.js","",""
"","2104","Verify Emails header on the right side of the page matches navigation menu item","UI_tests","Fri Mar 07 14:48:01 GMT 2025","passed","Fri Mar 07 14:48:03 GMT 2025","privacyPolicyPage.spec","privacyPolicyPage.spec.js","",""
"","14074","Verify Product Card in the Related Products section opens correct page","UI_tests","Fri Mar 07 14:48:26 GMT 2025","passed","Fri Mar 07 14:48:40 GMT 2025","productCardPage.spec","productCardPage.spec.js","",""
"","1","should be the ""Log out"" link, the user logs out of his account by clicking on it","UI_tests","Fri Mar 07 14:44:56 GMT 2025","skipped","Fri Mar 07 14:44:56 GMT 2025","signOut > ","signOut.spec.js","",""
"","1755","Link ""Advanced Search"" is clickable and redirectable","UI_tests","Fri Mar 07 14:44:31 GMT 2025","passed","Fri Mar 07 14:44:33 GMT 2025","footer.spec","footer.spec.js","",""
"","1628","Verify that the ""Shop By Category"" section is displayed on the “Training” page","UI_tests","Fri Mar 07 14:46:29 GMT 2025","passed","Fri Mar 07 14:46:31 GMT 2025","trainingPage.spec","trainingPage.spec.js","",""
"","13117","Validate the message - the product has been moved to your wish list","UI_tests","Fri Mar 07 14:44:36 GMT 2025","passed","Fri Mar 07 14:44:49 GMT 2025","shopping Cart","shoppingCart.spec.js","",""
"","1","""Order and Returns” link redirects to the page, and displays particular fields","UI_tests","Fri Mar 07 14:44:36 GMT 2025","skipped","Fri Mar 07 14:44:36 GMT 2025","footer.spec","footer.spec.js","",""
"","6594","Verify that button Clear All can deselect options","UI_tests","Fri Mar 07 14:45:23 GMT 2025","passed","Fri Mar 07 14:45:30 GMT 2025","menBottomsPage.spec","menBottomsPage.spec.js","",""
"","3643","exiting full screen mode pressing Escape","UI_tests","Fri Mar 07 14:44:47 GMT 2025","passed","Fri Mar 07 14:44:50 GMT 2025","fusionBackpackPage.spec","fusionBackpackPage.spec.js","",""
"","17263","Verify that the Product Card has the Related Products section on the Men/Tops page","UI_tests","Fri Mar 07 14:48:09 GMT 2025","passed","Fri Mar 07 14:48:26 GMT 2025","productCardPage.spec","productCardPage.spec.js","",""
"","7863","Filter Products By ActivityType on gearWatchesPage","UI_tests","Fri Mar 07 14:44:54 GMT 2025","passed","Fri Mar 07 14:45:01 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","5703","Verify navigating to ""Sweatpants"" page from ""Style"" option","UI_tests","Fri Mar 07 14:45:19 GMT 2025","passed","Fri Mar 07 14:45:24 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","1795","Verify the search button (magnifier) becomes active after entering one or more letters","UI_tests","Fri Mar 07 14:45:19 GMT 2025","passed","Fri Mar 07 14:45:21 GMT 2025","homePage.spec","homePage.spec.js","",""
"","6110","Verify that Men/Tops price filter is eliminated after clicking on the Clear All button","UI_tests","Fri Mar 07 14:45:35 GMT 2025","passed","Fri Mar 07 14:45:41 GMT 2025","menTops","menTops.spec.js","",""
"","2122","Verify Others With Whom We Share Your Information. header on the right side of the page matches navigation menu item","UI_tests","Fri Mar 07 14:47:47 GMT 2025","passed","Fri Mar 07 14:47:49 GMT 2025","privacyPolicyPage.spec","privacyPolicyPage.spec.js","",""
"","2278","6th card: clicking the card name redirects to the respective product card","UI_tests","Fri Mar 07 14:44:44 GMT 2025","passed","Fri Mar 07 14:44:46 GMT 2025","homePage.spec","homePage.spec.js","",""
"","6082","Verify navigating to ""Basic"" page from ""Style"" option","UI_tests","Fri Mar 07 14:45:00 GMT 2025","passed","Fri Mar 07 14:45:07 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","5853","Ensure ""Sweatpants"" category selected in the ""Style"" option aligns with the displayed category name on the page.","UI_tests","Fri Mar 07 14:45:49 GMT 2025","passed","Fri Mar 07 14:45:55 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","2901","6th card: clicking card reviews redirects to ""reviews"" tab on respective product card","UI_tests","Fri Mar 07 14:44:46 GMT 2025","passed","Fri Mar 07 14:44:49 GMT 2025","homePage.spec","homePage.spec.js","",""
"","5028","Checking that the grid is selected and has 12 positions by defaultBottoms","UI_tests","Fri Mar 07 14:45:13 GMT 2025","passed","Fri Mar 07 14:45:18 GMT 2025","menBottomsPage.spec","menBottomsPage.spec.js","",""
"","2649","Menu/Men/Hot Sellers Verify user can click on product's name and be redirected to the Geo Insulated Jogging Pant page","UI_tests","Fri Mar 07 14:46:02 GMT 2025","passed","Fri Mar 07 14:46:05 GMT 2025","menPage.spec","menPage.spec.js","",""
"","14359","After applying a $10.00 - $19.99 price filter, apropriate products are displayed on the page","UI_tests","Fri Mar 07 14:44:39 GMT 2025","passed","Fri Mar 07 14:44:53 GMT 2025","menTops","menTops.spec.js","",""
"","2008","Verify the navigation menu has 14 items, and they have correct names","UI_tests","Fri Mar 07 14:47:34 GMT 2025","passed","Fri Mar 07 14:47:36 GMT 2025","privacyPolicyPage.spec","privacyPolicyPage.spec.js","",""
"","2073","Verify Luma Security header on the right side of the page matches navigation menu item","UI_tests","Fri Mar 07 14:47:36 GMT 2025","passed","Fri Mar 07 14:47:38 GMT 2025","privacyPolicyPage.spec","privacyPolicyPage.spec.js","",""
"","12236","Verify that unregistered user can buy the product @smoke","UI_tests","Fri Mar 07 14:45:13 GMT 2025","passed","Fri Mar 07 14:45:25 GMT 2025","Shopping flow validation","testsPOM_advanced/shop/buy-item.spec.js","",""
