"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2258","Verify changing quantity of product in card section 'Hot seller'","UI_tests","Thu Mar 06 15:48:07 GMT 2025","passed","Thu Mar 06 15:48:09 GMT 2025","homePage.spec","homePage.spec.js","",""
"","2392","Verify visibility of sections with discounted items on Sale page","UI_tests","Thu Mar 06 15:48:26 GMT 2025","passed","Thu Mar 06 15:48:28 GMT 2025","salePage.spec","salePage.spec.js","",""
"","2162","6th card: clicking the card name redirects to the respective product card","UI_tests","Thu Mar 06 15:48:03 GMT 2025","passed","Thu Mar 06 15:48:05 GMT 2025","homePage.spec","homePage.spec.js","",""
"","6097","Verify that each category displays the number of products","UI_tests","Thu Mar 06 15:47:56 GMT 2025","passed","Thu Mar 06 15:48:02 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","1550","<Header/Header logo> Validate website has store logo","UI_tests","Thu Mar 06 15:47:57 GMT 2025","passed","Thu Mar 06 15:47:58 GMT 2025","header.spec","header.spec.js","",""
"","3449","link ""Search Terms"" is clickabel","UI_tests","Thu Mar 06 15:51:09 GMT 2025","passed","Thu Mar 06 15:51:13 GMT 2025","footer.spec","footer.spec.js","",""
"","2015","Check navigation and deal section to the Sale page","UI_tests","Thu Mar 06 15:48:36 GMT 2025","passed","Thu Mar 06 15:48:38 GMT 2025","salePage.spec","salePage.spec.js","",""
"","2016","Verify the Create an Account link is displayed on the main page in the header","UI_tests","Thu Mar 06 15:47:41 GMT 2025","passed","Thu Mar 06 15:47:43 GMT 2025","header.spec","header.spec.js","",""
"","3383","exiting full screen mode clicking on the close button","UI_tests","Thu Mar 06 15:51:40 GMT 2025","passed","Thu Mar 06 15:51:43 GMT 2025","fusionBackpackPage.spec","fusionBackpackPage.spec.js","",""
"","2339","Verify that the correct breadcrumb navigation is displayed on the ""Training"" page and leading up to this section (Home > Training)","UI_tests","Thu Mar 06 15:48:42 GMT 2025","passed","Thu Mar 06 15:48:45 GMT 2025","trainingPage.spec","trainingPage.spec.js","",""
"","14971","After applying a $40.00 - $49.99 price filter, apropriate products are displayed on the page","UI_tests","Thu Mar 06 15:49:33 GMT 2025","passed","Thu Mar 06 15:49:48 GMT 2025","menTops","menTops.spec.js","",""
"","1","should be an ""Add to Cart"" button","UI_tests","Thu Mar 06 15:51:19 GMT 2025","skipped","Thu Mar 06 15:51:19 GMT 2025","menBottomWishList.spec","menBottomsWishList.spec.js","",""
"","5387","Ensure ""Compression"" category selected in the ""Style"" option aligns with the displayed category name on the page.","UI_tests","Thu Mar 06 15:48:37 GMT 2025","passed","Thu Mar 06 15:48:42 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","9400","Verify the related products are displayed after applying Rubber Material filter on the Gear/Watches page","UI_tests","Thu Mar 06 15:52:06 GMT 2025","passed","Thu Mar 06 15:52:15 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","1","Verify Category options Timepiece on gearWatchesPage","UI_tests","Thu Mar 06 15:47:41 GMT 2025","skipped","Thu Mar 06 15:47:41 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","2764","Menu/Men/Hot Sellers Verify user can click on product's name and be redirected to the Hero Hoodie page","UI_tests","Thu Mar 06 15:48:53 GMT 2025","passed","Thu Mar 06 15:48:56 GMT 2025","menPage.spec","menPage.spec.js","",""
"","5232","Verify men's bottom tab","UI_tests","Thu Mar 06 15:48:13 GMT 2025","passed","Thu Mar 06 15:48:18 GMT 2025","menBottomsPage.spec","menBottomsPage.spec.js","",""
"","3204","Check that Shorts link opens the corresponding page","UI_tests","Thu Mar 06 15:48:34 GMT 2025","passed","Thu Mar 06 15:48:37 GMT 2025","salePage.spec","salePage.spec.js","",""
"","1856","Verify that the ""Training"" link redirects to the training's products page","UI_tests","Thu Mar 06 15:48:40 GMT 2025","passed","Thu Mar 06 15:48:42 GMT 2025","trainingPage.spec","trainingPage.spec.js","",""
"","2214","Click on Sign in and assert user redirection to the Login page","UI_tests","Thu Mar 06 15:51:18 GMT 2025","passed","Thu Mar 06 15:51:20 GMT 2025","homePage.spec","homePage.spec.js","",""
"","5412","Ensure ""Sweatpants"" category selected in the ""Style"" option aligns with the displayed category name on the page.","UI_tests","Thu Mar 06 15:48:47 GMT 2025","passed","Thu Mar 06 15:48:53 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","1749","Verify that the ""Shop By Category"" section is displayed on the “Training” page","UI_tests","Thu Mar 06 15:48:46 GMT 2025","passed","Thu Mar 06 15:48:48 GMT 2025","trainingPage.spec","trainingPage.spec.js","",""
"","14348","After applying a $10.00 - $19.99 price filter, apropriate products are displayed on the page","UI_tests","Thu Mar 06 15:49:14 GMT 2025","passed","Thu Mar 06 15:49:29 GMT 2025","menTops","menTops.spec.js","",""
"","9765","Verify that ""Search terms"" link redirects to the ""Popular Search Terms"" page","UI_tests","Thu Mar 06 15:51:10 GMT 2025","passed","Thu Mar 06 15:51:19 GMT 2025","footer.spec","footer.spec.js","",""
"","2020","verify navigation path to the fitness equipment page","UI_tests","Thu Mar 06 15:51:51 GMT 2025","passed","Thu Mar 06 15:51:53 GMT 2025","gearFitnessPage.spec","gearFitnessPage.spec.js","",""
"","4479","verify the result of choosing Category, Size, and Color shopping options","UI_tests","Thu Mar 06 15:48:31 GMT 2025","passed","Thu Mar 06 15:48:36 GMT 2025","topWomenPage.spec","topsWomenPage.spec.js","",""
"","5494","Verify navigating to ""Capri"" page from ""Style"" option","UI_tests","Thu Mar 06 15:48:09 GMT 2025","passed","Thu Mar 06 15:48:15 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","8326","Verify the availability of a list of 9 category in the ""Style"" option drop-down list","UI_tests","Thu Mar 06 15:47:56 GMT 2025","passed","Thu Mar 06 15:48:04 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","3192","Verify visability of Shopping Option in the menu on the left side","UI_tests","Thu Mar 06 15:49:01 GMT 2025","passed","Thu Mar 06 15:49:04 GMT 2025","womenTopsPage.spec","womenTops.spec.js","",""
"","2440","Verify user can make search entered the valid text in the search field","UI_tests","Thu Mar 06 15:51:07 GMT 2025","passed","Thu Mar 06 15:51:09 GMT 2025","homePage.spec","homePage.spec.js","",""
"","5267","Ensure ""Parachute"" category selected in the ""Style"" option aligns with the displayed category name on the page.","UI_tests","Thu Mar 06 15:48:42 GMT 2025","passed","Thu Mar 06 15:48:47 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","13548","Redirected to the updated Shopping cart page after add item to Wish List","UI_tests","Thu Mar 06 15:49:50 GMT 2025","passed","Thu Mar 06 15:50:03 GMT 2025","shopping Cart","shoppingCart.spec.js","",""
"","1923","Verify that the promo block is displayed on the “Training” page","UI_tests","Thu Mar 06 15:48:45 GMT 2025","passed","Thu Mar 06 15:48:46 GMT 2025","trainingPage.spec","trainingPage.spec.js","",""
"","3984","Links with category names are located on the page, clickable, and blue","UI_tests","Thu Mar 06 15:49:00 GMT 2025","passed","Thu Mar 06 15:49:04 GMT 2025","womenPage.spec","womenPage.spec.js","",""
"","4442","zoomPhoto in full screen","UI_tests","Thu Mar 06 15:51:35 GMT 2025","passed","Thu Mar 06 15:51:40 GMT 2025","fusionBackpackPage.spec","fusionBackpackPage.spec.js","",""
"","1","Verify Category options Fashion on gearWatchesPage","UI_tests","Thu Mar 06 15:47:41 GMT 2025","skipped","Thu Mar 06 15:47:41 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","5345","Ensure ""Leggings"" category selected in the ""Style"" option aligns with the displayed category name on the page.","UI_tests","Thu Mar 06 15:48:39 GMT 2025","passed","Thu Mar 06 15:48:44 GMT 2025","bottomsWomenPage >","bottomsWomenPage.spec.js","",""
"","5662","Verify that account can be created @smoke","UI_tests","Thu Mar 06 15:47:40 GMT 2025","passed","Thu Mar 06 15:47:46 GMT 2025","Sigh up flow validation","testsPOM_advanced/auth/create-account.spec.js","",""
"","2387","Verify List of cookies we collect header on the right side of the page matches navigation menu item","UI_tests","Thu Mar 06 15:48:07 GMT 2025","passed","Thu Mar 06 15:48:09 GMT 2025","privacyPolicyPage.spec","privacyPolicyPage.spec.js","",""
"","3925","Verify the related products are displayed after applying Leather Material filter on the Gear/Watches page","UI_tests","Thu Mar 06 15:51:55 GMT 2025","passed","Thu Mar 06 15:51:59 GMT 2025","gearWatchesPage","gearWatches.spec.js","",""
"","2734","6th card: clicking card reviews redirects to ""reviews"" tab on respective product card","UI_tests","Thu Mar 06 15:48:03 GMT 2025","passed","Thu Mar 06 15:48:06 GMT 2025","homePage.spec","homePage.spec.js","",""
"","13412","Verify that unregistered user can buy the product @smoke","UI_tests","Thu Mar 06 15:47:49 GMT 2025","passed","Thu Mar 06 15:48:03 GMT 2025","Shopping flow validation","testsPOM_advanced/shop/buy-item.spec.js","",""
"","2506","Verify Acceptance header on the right side of the page matches navigation menu item","UI_tests","Thu Mar 06 15:48:11 GMT 2025","passed","Thu Mar 06 15:48:13 GMT 2025","privacyPolicyPage.spec","privacyPolicyPage.spec.js","",""
"","6413","verify the user can select Shorts subcategory from the dropdown","UI_tests","Thu Mar 06 15:48:23 GMT 2025","passed","Thu Mar 06 15:48:30 GMT 2025","menBottomsPage.spec","menBottomsPage.spec.js","",""
"","60068","OrderHistory","UI_tests","Thu Mar 06 15:52:40 GMT 2025","broken","Thu Mar 06 15:53:40 GMT 2025","myOrders","myOrders.spec.js","",""
